titulo,autores,generos,serie,sinopsis,url_portada,url_libro,fecha_extraccion,categoria_origen
"Bill, el héroe galáctico en el planeta de los placeres insípidos",David Bischoff,"Ciencia ficción, Humor, Novela",Libro 4 de:Bill héroe galáctico,"Grandote, fortachón, encefalograma plano: el ejército hizo de Bill el perfecto soldado de las galaxias, el perfecto peón de la épica lucha entre la cultura y la civilización terráqueas y todos los imperios del mal (son muchos) del universo, el perfecto fantaseador sexual y el perfecto aspirante a la muerte por cirrosis alcohólica. Pertrechado con dos brazos derechos -el que cuelga de su hombro izquierdo es negro, rescatado, tras la muerte de un camarada, por un cirujano militar poco escrupuloso-; un glorioso colmillo procedente del más sanguinario de los muy sanguinarios instructores de reclutas, y de un pie (o una sucesión de pies, todos insatisfactorios: ¿quién va a molestarse en buscar buenos pies a los soldados rasos?) en sustitución del que se había volado; no puede decirse que Bill hubiera triunfado en la vida, incluso procediendo de una granja. Pero el destino, siempre misericordioso con los más brutos, le iba a deparar las más estupendas, indeseables y emocionantes pruebas…En el planeta de los placeres insípidos. Bill, con un nuevo pie de sátiro que le ha implantado el repugnante doctor Delazny, se ha enamorado de la un tanto cursi, pero bellísima, Irma. Ésta es raptada por los dioses en castigo a un pecado de Bill, quien se ve obligado a correr grandes riesgos para rescatarla. Conocerá al paladín que busca el Santo Grial Ale y se enfrentará al deleznable Delazny en el Salvaje Oeste. Menos mal que Bill cuenta con la ayuda de su querido enemigo el chinger Bgr. No acaba del todo bien (para Bill).",https://assets.lectulandia.co/b/ab/Harry%20Harrison/Bill%20el%20heroe%20galactico%20en%20el%20planeta%20de%20los%20placeres%20insipidos%20(13)/big.jpg,https://ww3.lectulandia.co/book/bill-el-heroe-galactico-en-el-planeta-de-los-placeres-insipidos/,2026-09-15 02:33:13,Ciencia Ficción
Base Purgatorio,Armando Cuevas Calderón,"Ciencia ficción, Novela",N/A,"En un remoto lugar de la Antártida, unos científicos estudian un yacimiento localizado a cientos de metros bajo el hielo. Durante la última valoración psicológica se aprecian anomalías en su comportamiento. Alarmado, Frank Dankworth, responsable del proyecto, propone a la psiquiatra Lara Castro viajar hasta la base científica. La oferta parece irresistible: conocer el enigmático continente helado, una sustanciosa paga y la promesa de una sencilla evaluación que, probablemente, sólo detectará el estrés provocado por el confinamiento y el frío extremo. Convencida de esta gran oportunidad, la psiquiatra aceptará sin sospechar que el astuto y cínico Dankworth le oculta la verdad. El yacimiento alberga algo antiquísimo, una amenaza devastadora que ella percibirá al poco tiempo de aterrizar en la base. Será entonces cuando, aislada en uno de los rincones más inhóspitos de la Tierra, la doctora Castro deberá librar una batalla sin cuartel no sólo por su propia supervivencia, sino por el destino de toda la humanidad.",https://assets.lectulandia.co/b/ab/Armando%20Cuevas%20Calderon/Base%20Purgatorio%20(10)/big.jpg,https://ww3.lectulandia.co/book/base-purgatorio/,2026-09-15 02:33:15,Ciencia Ficción
"Bill, el héroe galáctico en el planeta de los vampiros zombis",Harry Harrison,"Ciencia ficción, Humor, Novela",Libro 5 de:Bill héroe galáctico,"Grandote, fortachón, encefalograma plano: el ejército hizo de Bill el perfecto soldado de las galaxias, el perfecto peón de la épica lucha entre la cultura y la civilización terráqueas y todos los imperios del mal (son muchos) del universo, el perfecto fantaseador sexual y el perfecto aspirante a la muerte por cirrosis alcohólica. Pertrechado con dos brazos derechos -el que cuelga de su hombro izquierdo es negro, rescatado, tras la muerte de un camarada, por un cirujano militar poco escrupuloso-; un glorioso colmillo procedente del más sanguinario de los muy sanguinarios instructores de reclutas, y de un pie (o una sucesión de pies, todos insatisfactorios: ¿quién va a molestarse en buscar buenos pies a los soldados rasos?) en sustitución del que se había volado; no puede decirse que Bill hubiera triunfado en la vida, incluso procediendo de una granja. Pero el destino, siempre misericordioso con los más brutos, le iba a deparar las más estupendas, indeseables y emocionantes pruebas…En el planeta de los vampiros zombis.En su intrépida carrera por ir de mal en peor, Bill se encuentra a bordo de la Merced, a cargo de un grupo de angelicales prisioneros (el mejor amigo que hizo era un asesino múltiple. Con hacha).El capitán de la nave era paeor; y no es que fuera muy malo, es que estaba loco. En esta compañía, Bill va a dar en un planeta habitado por unos seres monstruosos que chupan la sangre. A pesar de que él sabe que en su vida militar pueden pasarle cosas aún más espastonsas, trata de salir de allí. Y es que ya se había dicho que Bill no era muy inteligente.",https://assets.lectulandia.co/b/ab/Harry%20Harrison/Bill%20el%20heroe%20galactico%20en%20el%20planeta%20de%20los%20vampiros%20zombis%20(14)/big.jpg,https://ww3.lectulandia.co/book/bill-el-heroe-galactico-en-el-planeta-de-los-vampiros-zombis/,2026-09-15 02:33:18,Ciencia Ficción
Game Over,Javier Ikaz,"Aventuras, Ciencia ficción, Intriga, Novela",N/A,"Año 1984. En las afueras de Bilbao, Ava y sus amigos pasan aburridos el verano, sin planes emocionantes para las vacaciones. Pero todo da un vuelco cuando durante la noche de San Juan el grupo de niños descubre, en un búnker abandonado de la Guerra Civil, un artefacto extraño que no pueden identificar. No saben que es un teléfono móvil como los que existirán en el siglo XXI. Este hallazgo imposible desata una serie de acontecimientos extraños que comenzarán a investigar. Alternando entre sus yoes como niños y como adultos, Ava y sus amigos se enfrentarán no solo a una lucha por salvar su mundo de una amenaza oculta, sino también a la realidad que los espera décadas después, cuando sus sueños de la infancia han quedado atrás y ya han dado el juego de la vida por terminado.",https://assets.lectulandia.co/b/ab/Javier%20Ikaz/Game%20Over%20(7)/big.jpg,https://ww3.lectulandia.co/book/game-over/,2026-09-15 02:33:20,Ciencia Ficción
Moscú 1979,Christiane von Kuehnelt-Leddihn,"Ciencia ficción, Novela, Ucronía",N/A,"Moscú 1979, presenta un futuro totalitario en la Unión Soviética, donde el régimen comunista ha prevalecido, explorando temas de control social, individualidad, y la resistencia del espíritu humano frente a un estado opresivo, a menudo a través de una perspectiva católica conservadora y anticomunista, imaginando un mundo donde la fe y la libertad son suprimidas por una ideología dominante",https://assets.lectulandia.co/b/ab/Erik%20Ritter%20von%20KuehneltLeddihn/Moscu%201979%20(1)/big.jpg,https://ww3.lectulandia.co/book/moscu-1979/,2026-09-15 02:33:23,Ciencia Ficción
"Bill, el héroe galáctico en el planeta de los diez mil bares",David Bischoff,"Ciencia ficción, Humor, Novela",Libro 6 de:Bill héroe galáctico,"Grandote, fortachón, encefalograma plano: el ejército hizo de Bill el perfecto soldado de las galaxias, el perfecto peón de la épica lucha entre la cultura y la civilización terráqueas y todos los imperios del mal (son muchos) del universo, el perfecto fantaseador sexual y el perfecto aspirante a la muerte por cirrosis alcohólica. Pertrechado con dos brazos derechos -el que cuelga de su hombro izquierdo es negro, rescatado, tras la muerte de un camarada, por un cirujano militar poco escrupuloso-; un glorioso colmillo procedente del más sanguinario de los muy sanguinarios instructores de reclutas, y de un pie (o una sucesión de pies, todos insatisfactorios: ¿quién va a molestarse en buscar buenos pies a los soldados rasos?) en sustitución del que se había volado; no puede decirse que Bill hubiera triunfado en la vida, incluso procediendo de una granja. Pero el destino, siempre misericordioso con los más brutos, le iba a deparar las más estupendas, indeseables y emocionantes pruebas…En el planeta de los diez mil bares.¡Por fin una aventura a la medida de Bill! Persiguiendo un hippie terrorista que cobardemente se refugia en el tiempo, Bill va a parar a Mundobar, un planeta especializado en los placeres etílicos. ¡Felicidad de todos los sabores y con todas las graduaciones! Pero poco dura la alegría en la casa del pobre, y así Bill será arrastrado por su fatal sino a planetas escenario y a una Nueva York nazi. Si las de Bill no fueran aventuras tan reales como la realidad misma, sólo parecerían delirios alcohólicos.",https://assets.lectulandia.co/b/ab/Harry%20Harrison/Bill%20el%20heroe%20galactico%20en%20el%20planeta%20de%20los%20diez%20mil%20bares%20(15)/big.jpg,https://ww3.lectulandia.co/book/bill-el-heroe-galactico-en-el-planeta-de-los-diez-mil-bares/,2026-09-15 02:33:25,Ciencia Ficción
Plaza para un planeta,Glenn Parrish,"Ciencia ficción, Novela",Libro 11 de:Bolsilibros: La Conquista del Espacio,"Esta novela narra una conspiración interestelar que amenaza con destruir laTierra. El protagonista, el detectiveVic Stanton, se ve involucrado en el conflicto tras rescatar a Toit, un alienígena de la raza xilf capaz de cambiar de forma, quien estaba atrapado en una botella. Ambos deben enfrentar a los mohgrs, una facción enemiga infiltrada entre los humanos que planea detonar una autobomba en el subsuelo para fragmentar el planeta. La trama entrelaza el misterioso asesinato del magnateRaymond Andersoncon la búsqueda desesperada de la ubicación de este artefacto apocalíptico. Acompañados por la secretariaDiana Forbes, los héroes rastrean pistas hasta una mina profunda donde los invasores aceleran sus planes destructivos. El texto resalta por su atmósfera de misterio y espionaje, donde la tecnología futurista y las habilidades polimórficas de los alienígenas son elementos clave.",https://assets.lectulandia.co/b/ab/Glenn%20Parrish/Plaza%20para%20un%20planeta%20(26)/big.jpg,https://ww3.lectulandia.co/book/plaza-para-un-planeta/,2026-09-15 02:33:28,Ciencia Ficción
Trilogía del reverendo Hake,Frederik Pohl,"Ciencia ficción, Novela",N/A,"Para quien no lo recuerde, Pohl es el máximo representante de la ciencia-ficción sociológica contemporánea, el autor (en colaboración con el malogrado Cyril KornBluth) de la involvidable Mercaderes del Espacio y, más recientemente, de obras como Homo Plus y Pórtico. Una de las características de Pohl es la de escribir a menudo una ciencia-ficción tan directamente entroncada con las circunstancias actuales y situada en un futuro tan inmediato, que a menudo uno se olvida de que está leyendo una extrapolación y se siente más bien inmerso en una novela de costumbres. Basándose en el tópico (pero no por tópico menos cierto) de que 'el futuro ya está aquí', Pohl consigue crear situaciones especialmente inquietantes porque, a cada paso, uno se pregunta si aquello que parece extrapolación no estará ocurriendo ya a la vuelta de la esquina. El 'Marte enmascarado' de una de las novelas presentes no es el planeta, como cabría imaginar al tratarse de una narración de ciencia-ficción (a Pohl le encanta usar el equívoco como camino hacia la sorpresa), sino el dios grecolatino de la guerra, y su máscara es tan sutil y verosímil, que al acabar el relato no se puede evitar un estremecimiento de paranoia. Pues la tesis implícita en Mars Masked es que entre una guerra abierta que sería demasiado devastadora para todos, y una guerra fría insuficiente para lograr determinados objetivos, las grandes potencias podrían desarrollar (o estar desarrollando ya) toda una red de pequeñas y solapadas agresiones a gran escala para minar los recursos y las fuerzas de sus adversarios. En resumen, que el arma definitiva tal vez no sea la bomba de neutrones, ni el satélite asesino en órbita geoestacionaria, sino la tradicional zancadilla.",https://assets.lectulandia.co/b/ab/Frederik%20Pohl/Trilogia%20del%20reverendo%20Hake%20(12)/big.jpg,https://ww3.lectulandia.co/book/trilogia-del-reverendo-hake/,2026-09-15 02:33:30,Ciencia Ficción
"Bill, el héroe galáctico en el planeta de los esclavos robot",Harry Harrison,"Ciencia ficción, Humor, Novela",Libro 2 de:Bill héroe galáctico,"Grandote, fortachón, encefalograma plano: el ejército hizo de Bill el perfecto soldado de las galaxias, el perfecto peón de la épica lucha entre la cultura y la civilización terráqueas y todos los imperios del mal (son muchos) del universo, el perfecto fantaseador sexual y el perfecto aspirante a la muerte por cirrosis alcohólica. Pertrechado con dos brazos derechos -el que cuelga de su hombro izquierdo es negro, rescatado, tras la muerte de un camarada, por un cirujano militar poco escrupuloso-; un glorioso colmillo procedente del más sanguinario de los muy sanguinarios instructores de reclutas, y de un pie (o una sucesión de pies, todos insatisfactorios: ¿quién va a molestarse en buscar buenos pies a los soldados rasos?) en sustitución del que se había volado; no puede decirse que Bill hubiera triunfado en la vida, incluso procediendo de una granja. Pero el destino, siempre misericordioso con los más brutos, le iba a deparar las más estupendas, indeseables y emocionantes pruebas…En el planeta de los esclavos robot, es la primera de sus épicas aventuras. Bill pasará, desde la tripulación de la nave-basurero Imelda Marcos a un planeta cuya vida está basada en el metal; también aparecerá Bgrr el chinger, miembro de una raza que es algo así como el Saddam Husein del espacio: bastante inofensiva (para el Imperio), pero convertida por los terráqueos en paradigma del enemigo que hay que destruir.",https://assets.lectulandia.co/b/ab/Harry%20Harrison/Bill%20el%20heroe%20galactico%20en%20el%20planeta%20de%20los%20esclavos%20robot%20(12)/big.jpg,https://ww3.lectulandia.co/book/bill-el-heroe-galactico-en-el-planeta-de-los-esclavos-robot/,2026-09-15 02:33:33,Ciencia Ficción
Necesidad,Jo Walton,"Ciencia ficción, Fantástico, Filosófico, Novela",Libro 3 de:Tesalia,"Sesenta años después de que la Diosa Atenea fundara la Ciudad Justa de Platón, nuevas sociedades florecen en un planeta distante…La muerte de Piteas, uno de los miembros fundadores de la Ciudad Justa, devolverá la divinidad a Apolo, que al fin dejará atrás las limitaciones humanas.Pero su hermana Atenea ha tejido una compleja red de enigmas a lo largo del tiempo y el espacio que pone en riesgo la supervivencia de las ciudades platónicas.Acompañado por el fatuo dios Hermes, un peculiar alienígena y un grupo de filósofos, Apolo tratará de desentrañar los engaños de Atenea reencontrándose con viejos amigos e inesperados enemigos en la apasionante resolución de la trilogía deTesalia.",https://assets.lectulandia.co/b/ab/Jo%20Walton/Necesidad%20(5)/big.jpg,https://ww3.lectulandia.co/book/necesidad/,2026-09-15 02:33:35,Ciencia Ficción
La chica del átomo de oro,Albert Robida,"Ciencia ficción, Relato",N/A,"El volumen que el lector tiene en sus manos recoge, en una cuidada edición a cargo de Francisco J. Arellano, especialista en la materia, una selección representativa de la mejor literatura de ciencia-ficción escrita hasta mediada la década de los años 20 del siglo XX. Es la prehistoria del género, es un espléndido momento en el que ya encontramos viajes espaciales, catástrofes apocalípticas, extrañas criaturas, visiones futuristas… Y todo ello de la mano de escritores de la talla de Jack London, Rudyard Kipling, Guy de Maupassant o Emilio Salgari acompañados de espléndidas ilustraciones de la época elegidas con toda rigurosidad. En definitiva, “diversas formas de ver el mundo del futuro de la mano de algunos de los visionarios que más hicieron por tener una imagen coherente y clara del porvenir”.Contiene los relatos:- Camille Flamarion: Reflumen Temporis (1867)- Sir George T. Chesney: La batalla de Dorking (The battle of Dorking: Reminiscences of a volunteer, 1875)- Charles Cross: Un drama interastral (Un drame interastral, 1872)- Alfred-Louis-Auguste Franklin: Las ruinas de París en el año 4835 (Les ruines de Paris en 4875. Documents officiels et inédits, 1875)- Guy de Maupassant: El hombre de Marte (L'homme de Mars, 1889)- Robert Barr: la condenación de Londres (The doom of London, 1892)- Rudyard Kipling: Una realidad (A matter of fact, 1893)- Emilio Salgari: A la conquista de la Luna (Alla conquista della Luna, 1893)- Octave Uzanne y Albert Robida: El fin de los libros (La fin des livres, 1895)- Wardon Allan Curtis: El monstruo del lago LaMetrie (The monster of lake LaMetrie. Being the narration of James McLennegan, M. D., Ph. D., 1899)- Jack London: Una reliquia del Plioceno (A relic of the Pliocene, 1904)- G. Macaulay Trevelyan: Si Napoleón hubiera ganado la batalla de Waterloo (If Napoleon had won the battle of Waterloo, 1907)- Enrique Mauvars: El cometa Halley (1911)- Amado Nervo: La última guerra (1906)- Francis Stevens: La isla amiga (Friend island, 1918)- Ray Cummings: La chica del átomo de oro (The girl in the golden atom, 1919)",https://assets.lectulandia.co/b/ab/AA%20VV/La%20chica%20del%20atomo%20de%20oro%20(1202)/big.jpg,https://ww3.lectulandia.co/book/la-chica-del-atomo-de-oro/,2026-09-15 02:33:38,Ciencia Ficción
Los reyes filósofos,Jo Walton,"Ciencia ficción, Fantástico, Filosófico, Novela",Libro 2 de:Tesalia,"TrasLa Ciudad Justallega la segunda entrega de la trilogía de Tesalia.Areté, hija del dios Apolo, se embarca en un viaje por las misteriosas aguas mediterráneas de la Antigüedad en busca de respuestas. La acompañan un grupo de filósofos y guerreros que aún defienden los principios de La Ciudad Justa.En Delos, ella y sus hermanos deben tomar una decisión, continuar su camino como reyes filósofos oconvertirse en héroes para alcanzar la divinidad, trastocando para siempre el experimento que Atenea inició veinte años atrás.EnLos reyes filósofos, una novela repleta de hallazgos y sorpresas, nos reencontramos por fin con el universo que encandiló a los lectores enLa Ciudad Justapara descubrir lo que hay más allá de Kallisté.",https://assets.lectulandia.co/b/ab/Jo%20Walton/Los%20reyes%20filosofos%20(4)/big.jpg,https://ww3.lectulandia.co/book/los-reyes-filosofos/,2026-09-15 02:33:40,Ciencia Ficción
El horror de los páramos,Seabury Quinn,"Ciencia ficción, Relato",Libro 1 de:Las aventuras completas de Jules de Grandin,"Es un hecho sabido que, durante la época dorada de la revistaWeird Tales, el autor y la saga más populares de la mítica publicación no fueron Howard y su Conan ni Lovecraft y sus narraciones de los Mitos de Chtulhu.No. Las historias más deseadas, las que más se prodigaron a lo largo de la extensa andadura de la revista y las que más ilustraciones de cubierta lograron obtener fueron las protagonizadas por Jules de Grandin, el detective de lo sobrenatural del autor Seabury Quinn.Curiosamente, el primer cuento que Quinn publicara jamás (y que firmó como Seabury De Grandin Quinn) fue The Stone Imageen la revistaThe Thrill Book, una narración en la que presenta ya al doctor Trowbridge y a su casera, la señora McGinnis. Cuando más de una década después, Quinn se exprimía la cabeza para escribir un cuento para Weird Tales —en la que ya era un autor célebre—, recordó a aquellos dos personajes y les añadió otro más: un pomposo doctor francés experto en toda clase de materias sobrenaturales y que, como es lógico, se adueñó de la serie a partir de entonces.Los Libros de Barsoom presentan ahora el que será el primer tomo de las aventuras completas de Jules de Grandin, definido a menudo como un Hércules Poirot de lo paranormal, y del cual publicaremos un libro al año, presentando la totalidad de sus aventuras por estricto orden de aparición e incluyendo, cuando existan, todas sus ilustraciones interiores originales.El rey de los investigadores de lo oculto.La Imagen de Piedra.El Horror de los Páramos.Los Inquilinos de Broussac.La Isla de los Navíos Perdidos.La Venganza de la India.La Mano Muerta.La Casa del Horror.Fuegos Ancestrales.El Gran Dios Pan.La Momia Sonriente.El Hombre que no tenía reflejo.La Flor de Sangre.La Profetisa.Velada.La Maldición de Everard Maundy.Sombras que se Arrastran.La Dama Blanca del Orfanato.",https://assets.lectulandia.co/b/ab/Seabury%20Quinn/El%20horror%20de%20los%20paramos%20(5)/big.jpg,https://ww3.lectulandia.co/book/el-horror-de-los-paramos/,2026-09-15 02:33:43,Ciencia Ficción
Brazales de Duelo (Ed. ilustrada),Brandon Sanderson,"Ciencia ficción, Fantástico, Novela",Libro 6 de:Nacidos de la bruma,"Una expedición mágica. Un viaje al sur.Mistborn expande sus horizontes.Los Brazales de Duelo son las mentes de metal que antaño poseyó el lord Legislador. Casi nadie cree en su existencia, pero un investigador kandra regresa a Elendel con evidencias y una imagen que conmociona a Waxillium Ladrian: una fotografía de su hermana Telsin apresada por su tío, el líder de una siniestra organización conocida como el Grupo.Wax viaja al sur para investigar acompañado de Wayne, Marasi y MeLaan. Allí descubren que el Grupo ha encontrado los restos de un misterioso barco y tiene prisionero a un superviviente enmascarado. ¿Podrán Wax y los suyos localizar los Brazales antes de que caigan en manos equivocadas?Mistborn es la saga que ha convertido a Brandon Sanderson en el gran autor de fantasía del siglo XXI. Más de diez millones de ejemplares vendidos en todo el mundo.",https://assets.lectulandia.co/b/ab/Brandon%20Sanderson/Brazales%20de%20Duelo%20Ed%20ilustrada%20(57)/big.jpg,https://ww3.lectulandia.co/book/brazales-de-duelo-ed-ilustrada/,2026-09-15 02:33:45,Ciencia Ficción
Espécimen 8,Armando Cuevas Calderón,"Ciencia ficción, Novela",N/A,"Situado en el estado de Montana, en un lugar inaccesible oculto entre montañas, se encuentra Safetyhouse, un edificio abandonado durante años y transformado en laboratorios clandestinos.Tras perder contacto con el personal científico, y después de varios intentos infructuosos, la poderosa corporación que financia las investigaciones enviará a un equipo especializado de mercenarios para averiguar lo sucedido. Y no tardarán en hacerlo.Ni en comprender los aterradores secretos que se esconden entre los muros de Safetyhouse. Secretos que convertirán la misión de «evaluación y rescate» en una desesperada lucha por la vida. La suya, y tal vez la del resto de la humanidad.",https://assets.lectulandia.co/b/ab/Armando%20Cuevas%20Calderon/Especimen%208%20(8)/big.jpg,https://ww3.lectulandia.co/book/especimen-8/,2026-09-15 02:33:48,Ciencia Ficción
Los fabricantes de armas,A. E. van Vogt,"Ciencia ficción, Novela",N/A,"Durante milenios la dinastía Isher ha regido un imperio que incluye la Tierra y otros planetas del Sistema Solar. El poder de la dinastía sólo es cuestionado por los Fabricantes de Armas, un poderoso grupo científico-económico con la suficiente influencia como para mediatizar a las políticas de la dinastía.En la corte de la joven emperatriz Innelda Isher, el capitán Hedrock acaba de ser condenado a muerte acusado de ser un espía de los Fabricantes de Armas. Sin embargo Hedrock consigue escapar de una forma tan extraordinaria como misteriosa. ¿Tienen las Fabricantes de Armas formas de poder ocultas? ¿O acaso Hedrock trabaja para alguien o algo todavía más poderoso? La explicación nos la revelará el propio Hedrock... y es tan sorprendente como inimaginable.",https://assets.lectulandia.co/b/ab/A%20E%20Van%20Vogt/Los%20fabricantes%20de%20armas%20(6)/big.jpg,https://ww3.lectulandia.co/book/los-fabricantes-de-armas/,2026-09-15 02:33:50,Ciencia Ficción
Los corsarios del espacio,Philippe Ebly,"Ciencia ficción, Juvenil, Novela",Libro 2 de:Los patrulleros del año 4003,"Cinco o seis minutos después, se oyó un zumbido que, en menos de diez segundos, se intensificó hasta convertirse en un rugido terrible, más fuerte que el de un gran motor a reacción. Al mismo tiempo, Xoni sintió temblar el suelo bajo sus pies. Era una vibración muy fuerte, y sintió como si toda la nave espacial se estremeciera.—¿Qué es eso? —preguntó Xoni.Tras ser capturada por el pirataSurcouf, la nave de la Policía Espacial aún tiene mucho que explorar en el desconocido y peligroso mundo del planeta Infierno, donde la cautela es fundamental ante elementos difíciles de controlar.",https://assets.lectulandia.co/b/ab/Philippe%20Ebly/Los%20corsarios%20del%20espacio%20(14)/big.jpg,https://ww3.lectulandia.co/book/los-corsarios-del-espacio/,2026-09-15 02:33:53,Ciencia Ficción
El bosque de los castores,Philippe Ebly,"Ciencia ficción, Juvenil, Novela",Libro 1 de:Los patrulleros del año 4003,"Xoni sintió que le dominaba la pasión del combate. Sacó su puñal y recordó el consejo que le había dado Dogann durante el curso de instrucción: «Si no quieres dejar allí tu piel, tienes que pensar deprisa y actuar más deprisa todavía...».En el momento justo en que el monstruo se inclinó para devorar al lagarto acuático, Xoni saltó sobre él y se montó a horcajadas en el cuello. Luego pasó el brazo izquierdo por debajo de las fauces de la bestia, y, con la mano derecha, clavó su puñal en la garganta del monstruo, que se desplomó al instante...En el planeta Uzom, cuatro cadetes de la Policía Espacial son atacados por castores malvados y deben resolver el misterio del planeta para recuperar su nave.",https://assets.lectulandia.co/b/ab/Philippe%20Ebly/El%20bosque%20de%20los%20castores%20(13)/big.jpg,https://ww3.lectulandia.co/book/el-bosque-de-los-castores/,2026-09-15 02:33:55,Ciencia Ficción
Asesinato en la Estación Espacial,Rubén Azorín Antón,"Ciencia ficción, Novela",N/A,"Una nueva estación espacial orbita la Luna. Es el mayor logro científico de nuestra era… hasta que uno de sus integrantes aparece muerto.¿Accidente? ¿Sabotaje? ¿Asesinato?Para contener el escándalo, las potencias espaciales imponen un apagón informativo. Dos investigadores, de distintas nacionalidades, son enviados a resolver el caso. Su misión: descubrir la verdad antes de que la tensión escape de la órbita y amenace el futuro de la colonización lunar.En un entorno hostil, donde cada error puede ser mortal, la carrera por encontrar respuestas revelará secretos enterrados en la historia de la conquista espacial.¿Hasta dónde estarías dispuesto a llegar para proteger el destino de la humanidad?",https://assets.lectulandia.co/b/ab/Ruben%20Azorin%20Anton/Asesinato%20en%20la%20Estacion%20Espacial%20(7)/big.jpg,https://ww3.lectulandia.co/book/asesinato-en-la-estacion-espacial/,2026-09-15 02:33:58,Ciencia Ficción
El robot que vivía su vida,Philippe Ebly,"Ciencia ficción, Juvenil, Novela",Libro 11 de:Los conquistadores de lo imposible,"Haum es, en apariencia, un vietnamita de unos quince años. Ágil, robusto y rápido. Corre más que nadie y salta mejor que un campeón olímpico.Habla y sonríe como todo el mundo. Parece un ser humano, pero es un robot…Sergio, Xolotl y Teobaldo han recibido una misión: acompañar a Haum y no perderle de vista, procurando que nadie desvele su secreto.Pero, un buen día, el robot desaparece: tiene que vivir su vida…",https://assets.lectulandia.co/b/ab/Philippe%20Ebly/El%20robot%20que%20vivia%20su%20vida%20(12)/big.jpg,https://ww3.lectulandia.co/book/el-robot-que-vivia-su-vida/,2026-09-15 02:34:00,Ciencia Ficción
Saturnino,Dan Abnett,"Ciencia ficción, Novela",Libro 4 de:Warhammer 40000: Herejía de Horus. El Asedio de Terra,"La Hueste Traidora de Horus Lupercal afianza su agarre férreo sobre el Palacio de Terra, y las murallas y bastiones comienzan a desmoronarse y a caer uno a uno. Aunque Rogal Dorn, el Pretoriano de Terra, redobla sus esfuerzos para mantener a raya a sus incansables enemigos, estos los superan tanto en número como en armamento. Dorn no puede defenderlo todo al mismo tiempo.Cualquier posibilidad de supervivencia exige algún sacrificio, pero ¿qué batallas se atreve a perder en aras de hacerse con otras? ¿Hay alguna estrategia, algún combate crucial, que pueda girar las tornas de la batalla de una vez por todas y hacer que ganen la guerra?",https://assets.lectulandia.co/b/ab/Dan%20Abnett/Saturnino%20(24)/big.jpg,https://ww3.lectulandia.co/book/saturnino/,2026-09-15 02:34:02,Ciencia Ficción
El volumen del tiempo II,Solvej Balle,"Ciencia ficción, Novela",Libro 2 de:El volumen del tiempo,"«Me llamo Tara Selter. Me encuentro en el dieciocho de noviembre y hay eco a mi alrededor. Soy una criatura extraordinaria, que no debería circular entre personas que siguen una dirección determinada. […] Puedo contar mis días, y lo hago. Puedo escribir acerca de ellos, y lo hago. […] Puedo escribir lo que quiera y viajar adonde quiera, no me falta de nada. Camino por el borde de un abismo, cuento días y lo anoto todo. Lo hago para recordar. O para evitar que los días se me escapen. O tal vez sea porque el papel recuerda lo que digo. Como si yo existiera. Como si hubiera alguien escuchándome.»Tara Selter, la librera anticuaria atrapada en el bucle temporal de un dieciocho de noviembre del que no encuentra modo de escapar, continua en este segundo volumen anotando sus reflexiones sobre la insólita situación que está viviendo. Regresa a la habitación de hotel en la que todo comenzó, hace una peculiar visita a su familia, emprende un viaje por todas las latitudes de Europa en un intento de recrear el paso de las estaciones y sigue haciéndose preguntas sobre quién es, quiénes somos, cuál es nuestra relación con el tiempo y cómo este nos configura.Solvej Balle retoma en estas páginas su fascinante exploración novelística sobre la condición humana, en el que es, con sus siete volúmenes, uno de los proyectos narrativos más ambiciosos de la literatura europea actual.",https://assets.lectulandia.co/b/ab/Solvej%20Balle/El%20volumen%20del%20tiempo%20II%20(2)/big.jpg,https://ww3.lectulandia.co/book/el-volumen-del-tiempo-ii/,2026-09-15 02:34:05,Ciencia Ficción
De los Andes al cielo,Coronel Ignotus,"Aventuras, Ciencia ficción, Novela",N/A,"En el amanecer del siglo XXII, la ciencia y la ambición humanas se enfrentan a su mayor desafío: conquistar el espacio.De los Andes al cieloinaugura la Biblioteca novelesco-científica y abre, al mismo tiempo, la trilogía visionaria concebida por el Coronel Ignotus. En sus páginas, la imaginación técnica y el espíritu de aventura se funden en un relato pionero de la ciencia ficción en lengua española, que invita al lector a acompañar a sus protagonistas en el sueño —y el vértigo— de abrir rutas hacia otros mundos.",https://assets.lectulandia.co/b/ab/Coronel%20Ignotus/De%20los%20Andes%20al%20cielo%20(1)/big.jpg,https://ww3.lectulandia.co/book/de-los-andes-al-cielo/,2026-09-15 02:34:07,Ciencia Ficción
